vn_count,success_count,inservice_count,total_revenue,total_cost,total_r2c,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,event_time,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,pn_node_resource_utilization,pn_edge_resource_utilization,vn_id,lifetime,arrival_time,vn_num_nodes,vn_num_egdes,result,node_slots,edge_paths,node_slots_info,edge_paths_info,vn_cost,vn_revenue,vn_demand,vn_node_demand,vn_edge_demand,vn_node_revenue,vn_edge_revenue,vn_node_cost,vn_edge_cost,vn_path_cost,vn_r2c_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,description,violation,current_violation,total_place_violation,total_route_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,vn_rc_ratio
1,0,0,0,0,0.0,0.0,0.0,0,0,1,11.0,1435,660,775,0.0,0.0,0,111.53199228901423,11.0,8,17,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
2,0,0,0,0,0.0,0.0,0.0,0,1,1,17.0,1435,660,775,0.0,0.0,1,260.39171559070735,17.0,7,8,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
3,1,1,94,112,0.8392857142857143,157280.03952649058,187397.49390390367,3,2,1,28.0,1323,590,733,0.10606060606060608,0.05419354838709678,2,1673.1919098562828,28.0,3,2,True,"OrderedDict([(0, 5), (1, 1), (2, 4)])","OrderedDict([((1, 0), [1, 5]), ((2, 1), [4, 5, 1])])",OrderedDict(),OrderedDict(),112,94,0,0,0,70,24,0,0,18,0,187397.49390390367,157280.03952649058,1404.2860672008087,Success,0,0,0,0,True,True,False,0,[],0.8392857142857143
4,2,2,317,416,0.7620192307692307,190500.36225523506,232684.39125609346,6,3,1,47.0,1019,461,558,0.3015151515151515,0.28,3,148.97005707957166,47.0,5,4,True,"OrderedDict([(4, 6), (2, 3), (1, 7), (0, 1), (3, 4)])","OrderedDict([((2, 4), [3, 6]), ((1, 4), [7, 3, 6]), ((0, 4), [1, 5, 6]), ((3, 0), [4, 5, 1])])",OrderedDict(),OrderedDict(),304,223,0,0,0,129,94,0,0,81,0,45286.897352189786,33220.32272874448,109.27737739718579,Success,0,0,0,0,True,True,False,0,[],0.7335526315789473
5,2,2,317,416,0.7620192307692307,190500.36225523506,232684.39125609346,6,4,1,57.0,1019,461,558,0.3015151515151515,0.28,4,1538.9973406916715,57.0,10,31,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
6,2,2,317,416,0.7620192307692307,190500.36225523506,232684.39125609346,6,5,1,73.0,1019,461,558,0.3015151515151515,0.28,5,1082.6175615423688,73.0,7,12,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
7,3,3,424,523,0.8107074569789675,232058.01449793842,274242.0434987968,7,6,1,82.0,912,374,538,0.43333333333333335,0.3058064516129032,6,388.38927329629314,82.0,2,1,True,"OrderedDict([(1, 7), (0, 0)])","OrderedDict([((0, 1), [0, 7])])",OrderedDict(),OrderedDict(),107,107,0,0,0,87,20,0,0,0,0,41557.65224270336,41557.65224270336,388.38927329629314,Success,0,0,0,0,True,True,False,0,[],1.0
8,3,3,424,523,0.8107074569789675,232058.01449793842,274242.0434987968,7,7,1,88.0,912,374,538,0.43333333333333335,0.3058064516129032,7,270.1455602681537,88.0,10,21,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
9,3,3,424,523,0.8107074569789675,232058.01449793842,274242.0434987968,7,8,1,92.0,912,374,538,0.43333333333333335,0.3058064516129032,8,2014.4023499530892,92.0,6,9,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
10,3,3,424,523,0.8107074569789675,232058.01449793842,274242.0434987968,7,9,1,104.0,912,374,538,0.43333333333333335,0.3058064516129032,9,325.58704473180444,104.0,8,16,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
11,3,3,424,523,0.8107074569789675,232058.01449793842,274242.0434987968,7,10,1,111.0,912,374,538,0.43333333333333335,0.3058064516129032,10,135.57426759369994,111.0,9,15,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
12,3,3,424,523,0.8107074569789675,232058.01449793842,274242.0434987968,7,11,1,121.0,912,374,538,0.43333333333333335,0.3058064516129032,11,22.328301565140794,121.0,3,3,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
12,3,3,424,523,0.8107074569789675,232058.01449793842,274242.0434987968,7,12,0,122.53199228901423,912,374,538,0.43333333333333335,0.3058064516129032,0,111.53199228901423,11.0,8,17,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],
